id,package,file,name,qualifiedname,comment,parameters_num,category,summary
737,os,,availableParallelism,os.availableParallelism,"<p>Returns an estimate of the default amount of parallelism a program should use.
Always returns a value greater than zero.</p>
<p>This function is a small wrapper about libuv's <a href=""https://docs.libuv.org/en/v1.x/misc.html#c.uv_available_parallelism""><code>uv_available_parallelism()</code></a>.</p>",0,4,
738,os,,arch,os.arch,"<p>Returns the operating system CPU architecture for which the Node.js binary was
compiled. Possible values are <code>'arm'</code>, <code>'arm64'</code>, <code>'ia32'</code>, <code>'loong64'</code>,
<code>'mips'</code>, <code>'mipsel'</code>, <code>'ppc'</code>, <code>'ppc64'</code>, <code>'riscv64'</code>, <code>'s390'</code>, <code>'s390x'</code>,
and <code>'x64'</code>.</p>
<p>The return value is equivalent to <a href=""process.html#processarch""><code>process.arch</code></a>.</p>",0,4,
739,os,,cpus,os.cpus,"<p>Returns an array of objects containing information about each logical CPU core.
The array will be empty if no CPU information is available, such as if the
<code>/proc</code> file system is unavailable.</p>
<p>The properties included on each object include:</p>
<ul>
<li><code>model</code> <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Data_structures#String_type"" class=""type"">&lt;string&gt;</a></li>
<li><code>speed</code> <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Data_structures#Number_type"" class=""type"">&lt;number&gt;</a> (in MHz)</li>
<li><code>times</code> <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Object"" class=""type"">&lt;Object&gt;</a>
<ul>
<li><code>user</code> <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Data_structures#Number_type"" class=""type"">&lt;number&gt;</a> The number of milliseconds the CPU has spent in user mode.</li>
<li><code>nice</code> <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Data_structures#Number_type"" class=""type"">&lt;number&gt;</a> The number of milliseconds the CPU has spent in nice mode.</li>
<li><code>sys</code> <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Data_structures#Number_type"" class=""type"">&lt;number&gt;</a> The number of milliseconds the CPU has spent in sys mode.</li>
<li><code>idle</code> <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Data_structures#Number_type"" class=""type"">&lt;number&gt;</a> The number of milliseconds the CPU has spent in idle mode.</li>
<li><code>irq</code> <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Data_structures#Number_type"" class=""type"">&lt;number&gt;</a> The number of milliseconds the CPU has spent in irq mode.</li>
</ul>
</li>
</ul>
<!-- eslint-disable semi -->
<pre><code class=""language-js"">[
  {
    model: 'Intel(R) Core(TM) i7 CPU         860  @ 2.80GHz',
    speed: 2926,
    times: {
      user: 252020,
      nice: 0,
      sys: 30340,
      idle: 1070356870,
      irq: 0,
    },
  },
  {
    model: 'Intel(R) Core(TM) i7 CPU         860  @ 2.80GHz',
    speed: 2926,
    times: {
      user: 306960,
      nice: 0,
      sys: 26980,
      idle: 1071569080,
      irq: 0,
    },
  },
  {
    model: 'Intel(R) Core(TM) i7 CPU         860  @ 2.80GHz',
    speed: 2926,
    times: {
      user: 248450,
      nice: 0,
      sys: 21750,
      idle: 1070919370,
      irq: 0,
    },
  },
  {
    model: 'Intel(R) Core(TM) i7 CPU         860  @ 2.80GHz',
    speed: 2926,
    times: {
      user: 256880,
      nice: 0,
      sys: 19430,
      idle: 1070905480,
      irq: 20,
    },
  },
]
</code></pre>
<p><code>nice</code> values are POSIX-only. On Windows, the <code>nice</code> values of all processors
are always 0.</p>
<p><code>os.cpus().length</code> should not be used to calculate the amount of parallelism
available to an application. Use
<a href=""os.html#osavailableparallelism""><code>os.availableParallelism()</code></a> for this purpose.</p>",0,4,
740,os,,endianness,os.endianness,"<p>Returns a string identifying the endianness of the CPU for which the Node.js
binary was compiled.</p>
<p>Possible values are <code>'BE'</code> for big endian and <code>'LE'</code> for little endian.</p>",0,4,
741,os,,freemem,os.freemem,<p>Returns the amount of free system memory in bytes as an integer.</p>,0,4,
742,os,,getPriority,os.getPriority,"<p>Returns the scheduling priority for the process specified by <code>pid</code>. If <code>pid</code> is
not provided or is <code>0</code>, the priority of the current process is returned.</p>",1,Others,
743,os,,homedir,os.homedir,"<p>Returns the string path of the current user's home directory.</p>
<p>On POSIX, it uses the <code>$HOME</code> environment variable if defined. Otherwise it
uses the <a href=""https://en.wikipedia.org/wiki/User_identifier#Effective_user_ID"">effective UID</a> to look up the user's home directory.</p>
<p>On Windows, it uses the <code>USERPROFILE</code> environment variable if defined.
Otherwise it uses the path to the profile directory of the current user.</p>",0,5,
744,os,,hostname,os.hostname,<p>Returns the host name of the operating system as a string.</p>,0,4,
745,os,,loadavg,os.loadavg,"<p>Returns an array containing the 1, 5, and 15 minute load averages.</p>
<p>The load average is a measure of system activity calculated by the operating
system and expressed as a fractional number.</p>
<p>The load average is a Unix-specific concept. On Windows, the return value is
always <code>[0, 0, 0]</code>.</p>",0,4,
746,os,,machine,os.machine,"<p>Returns the machine type as a string, such as <code>arm</code>, <code>arm64</code>, <code>aarch64</code>,
<code>mips</code>, <code>mips64</code>, <code>ppc64</code>, <code>ppc64le</code>, <code>s390</code>, <code>s390x</code>, <code>i386</code>, <code>i686</code>, <code>x86_64</code>.</p>
<p>On POSIX systems, the machine type is determined by calling
<a href=""https://linux.die.net/man/3/uname""><code>uname(3)</code></a>. On Windows, <code>RtlGetVersion()</code> is used, and if it is not
available, <code>GetVersionExW()</code> will be used. See
<a href=""https://en.wikipedia.org/wiki/Uname#Examples"">https://en.wikipedia.org/wiki/Uname#Examples</a> for more information.</p>",0,4,
747,os,,networkInterfaces,os.networkInterfaces,"<p>Returns an object containing network interfaces that have been assigned a
network address.</p>
<p>Each key on the returned object identifies a network interface. The associated
value is an array of objects that each describe an assigned network address.</p>
<p>The properties available on the assigned network address object include:</p>
<ul>
<li><code>address</code> <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Data_structures#String_type"" class=""type"">&lt;string&gt;</a> The assigned IPv4 or IPv6 address</li>
<li><code>netmask</code> <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Data_structures#String_type"" class=""type"">&lt;string&gt;</a> The IPv4 or IPv6 network mask</li>
<li><code>family</code> <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Data_structures#String_type"" class=""type"">&lt;string&gt;</a> Either <code>IPv4</code> or <code>IPv6</code></li>
<li><code>mac</code> <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Data_structures#String_type"" class=""type"">&lt;string&gt;</a> The MAC address of the network interface</li>
<li><code>internal</code> <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Data_structures#Boolean_type"" class=""type"">&lt;boolean&gt;</a> <code>true</code> if the network interface is a loopback or
similar interface that is not remotely accessible; otherwise <code>false</code></li>
<li><code>scopeid</code> <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Data_structures#Number_type"" class=""type"">&lt;number&gt;</a> The numeric IPv6 scope ID (only specified when <code>family</code>
is <code>IPv6</code>)</li>
<li><code>cidr</code> <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Data_structures#String_type"" class=""type"">&lt;string&gt;</a> The assigned IPv4 or IPv6 address with the routing prefix
in CIDR notation. If the <code>netmask</code> is invalid, this property is set
to <code>null</code>.</li>
</ul>
<!-- eslint-skip -->
<pre><code class=""language-js"">{
  lo: [
    {
      address: '127.0.0.1',
      netmask: '255.0.0.0',
      family: 'IPv4',
      mac: '00:00:00:00:00:00',
      internal: true,
      cidr: '127.0.0.1/8'
    },
    {
      address: '::1',
      netmask: 'ffff:ffff:ffff:ffff:ffff:ffff:ffff:ffff',
      family: 'IPv6',
      mac: '00:00:00:00:00:00',
      scopeid: 0,
      internal: true,
      cidr: '::1/128'
    }
  ],
  eth0: [
    {
      address: '192.168.1.108',
      netmask: '255.255.255.0',
      family: 'IPv4',
      mac: '01:02:03:0a:0b:0c',
      internal: false,
      cidr: '192.168.1.108/24'
    },
    {
      address: 'fe80::a00:27ff:fe4e:66a1',
      netmask: 'ffff:ffff:ffff:ffff::',
      family: 'IPv6',
      mac: '01:02:03:0a:0b:0c',
      scopeid: 1,
      internal: false,
      cidr: 'fe80::a00:27ff:fe4e:66a1/64'
    }
  ]
}
</code></pre>",0,26,
748,os,,platform,os.platform,"<p>Returns a string identifying the operating system platform for which
the Node.js binary was compiled. The value is set at compile time.
Possible values are <code>'aix'</code>, <code>'darwin'</code>, <code>'freebsd'</code>,<code>'linux'</code>,
<code>'openbsd'</code>, <code>'sunos'</code>, and <code>'win32'</code>.</p>
<p>The return value is equivalent to <a href=""process.html#processplatform""><code>process.platform</code></a>.</p>
<p>The value <code>'android'</code> may also be returned if Node.js is built on the Android
operating system. <a href=""https://github.com/nodejs/node/blob/HEAD/BUILDING.md#androidandroid-based-devices-eg-firefox-os"">Android support is experimental</a>.</p>",0,4,
749,os,,release,os.release,"<p>Returns the operating system as a string.</p>
<p>On POSIX systems, the operating system release is determined by calling
<a href=""https://linux.die.net/man/3/uname""><code>uname(3)</code></a>. On Windows, <code>GetVersionExW()</code> is used. See
<a href=""https://en.wikipedia.org/wiki/Uname#Examples"">https://en.wikipedia.org/wiki/Uname#Examples</a> for more information.</p>",0,4,
750,os,,setPriority,os.setPriority,"<p>Attempts to set the scheduling priority for the process specified by <code>pid</code>. If
<code>pid</code> is not provided or is <code>0</code>, the process ID of the current process is used.</p>
<p>The <code>priority</code> input must be an integer between <code>-20</code> (high priority) and <code>19</code>
(low priority). Due to differences between Unix priority levels and Windows
priority classes, <code>priority</code> is mapped to one of six priority constants in
<code>os.constants.priority</code>. When retrieving a process priority level, this range
mapping may cause the return value to be slightly different on Windows. To avoid
confusion, set <code>priority</code> to one of the priority constants.</p>
<p>On Windows, setting priority to <code>PRIORITY_HIGHEST</code> requires elevated user
privileges. Otherwise the set priority will be silently reduced to
<code>PRIORITY_HIGH</code>.</p>",2,Others,
